key	text	tooltip
#Loc PackedFile;1;text/db/land_enc_and_poi_cdir_events_dilemma_choice_details.loc		
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_skirmish_cthFIRST	Let's train!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_skirmish_cthSECOND	Thank you but we don't have time	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_skirmish_kisFIRST	Let's train!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_skirmish_kisSECOND	Thank you but we don't have time	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_skirmish_ogrFIRST	Let's train!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_skirmish_ogrSECOND	Thank you but we don't have time	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_skirmish_nurFIRST	Let's train!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_skirmish_nurSECOND	Thank you but we don't have time	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_skirmish_tzeFIRST	Let's train!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_skirmish_tzeSECOND	Thank you but we don't have time	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_underground_cthFIRST	Put out the flame before it burns!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_underground_cthSECOND	Let the weaklings try	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_underground_kisFIRST	Put out the flame before it burns!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_underground_kisSECOND	Let the weaklings try	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_underground_ogrFIRST	Put out the flame before it burns!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_underground_ogrSECOND	Let the weaklings try	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_underground_tzeFIRST	Put out the flame before it burns!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_underground_tzeSECOND	Let the weaklings try	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_bandits_empFIRST	Keep moving forward, warned	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_bandits_empSECOND	Create a camp and post lookouts	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_bandits_wefFIRST	Keep moving forward, warned	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_bandits_wefSECOND	Create a camp and post lookouts	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_bandits_norFIRST	Keep moving forward, warned	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_bandits_norSECOND	Create a camp and post lookouts	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_incursion_army_hefFIRST	It's time to let them know our "goodness"	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_incursion_army_hefSECOND	Let them plunder the territory	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_incursion_army_lzdFIRST	Looks like we have to put the frogs back in their puddles.	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_incursion_army_lzdSECOND	Let them plunder the territory	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_incursion_army_vcoFIRST	What is dead can die again.	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_incursion_army_vcoSECOND	Let them plunder the territory	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_surprise_attack_bstFIRST	Intercept them before they can make the first move!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_surprise_attack_bstSECOND	Withdraw quickly!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_surprise_attack_skvFIRST	Intercept them before they can make the first move!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_surprise_attack_skvSECOND	Withdraw quickly!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_battlefield_grnFIRST	To the battlefield!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_battlefield_grnSECOND	Avoid conflict	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_battlefield_defFIRST	To the battlefield!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_battlefield_defSECOND	Avoid conflict	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_battlefield_vmpFIRST	To the battlefield!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_battlefield_vmpSECOND	Avoid conflict	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_battlefield_tmbFIRST	To the battlefield!	false
cdir_events_dilemma_choice_details_localised_choice_label_land_enc_dilemma_battlefield_tmbSECOND	Avoid conflict	false
